time,x,y,z
24.442,-0.02,0.01,-0.07
24.443,-0.00,0.01,-0.06
24.450,0.01,0.01,-0.04
24.455,-0.01,0.01,-0.05
24.471,0.00,0.02,-0.05
24.472,-0.00,0.00,-0.04
24.473,0.00,-0.01,-0.03
24.474,-0.01,-0.02,-0.01
24.510,0.00,0.01,-0.01
24.512,-0.01,0.01,-0.01
24.513,0.00,0.00,-0.02
24.514,0.00,0.00,-0.01
24.515,0.00,-0.00,0.00
24.517,-0.01,0.00,0.01
24.518,-0.01,0.01,0.01
24.519,-0.01,-0.00,0.03
24.520,-0.01,0.01,0.02
24.522,-0.02,0.02,0.01
24.523,0.01,-0.00,0.02
24.525,-0.02,0.01,0.02
24.526,-0.01,-0.00,0.03
24.546,-0.00,-0.01,0.02
24.548,-0.00,0.00,0.02
24.549,-0.01,-0.01,0.03
24.554,-0.01,-0.01,0.03
24.564,0.00,0.01,0.02
24.566,0.00,0.03,0.00
24.568,-0.00,0.02,0.01
24.569,-0.00,0.00,0.02
24.570,-0.01,0.00,0.02
24.572,-0.00,0.00,0.01
24.574,0.02,-0.01,0.02
24.591,0.01,0.01,0.01
24.592,0.01,-0.01,0.01
24.593,0.01,0.00,0.02
24.595,0.01,0.00,0.01
24.596,0.02,0.00,0.02
24.600,0.01,0.01,0.02
24.604,-0.01,0.02,0.02
24.628,0.01,-0.01,0.03
24.630,0.01,-0.01,0.04
24.632,-0.01,-0.00,0.03
24.633,0.01,-0.01,0.03
24.634,0.01,-0.01,0.02
24.635,0.00,0.00,0.04
24.636,0.00,-0.02,0.05
24.640,-0.01,-0.00,0.05
24.661,-0.01,-0.01,0.04
24.666,0.01,0.00,0.05
24.667,-0.01,-0.01,0.04
24.667,0.00,0.00,0.06
24.668,0.00,0.00,0.04
24.669,0.01,-0.01,0.06
24.670,-0.00,-0.01,0.03
24.707,-0.01,-0.01,0.05
24.709,-0.01,-0.01,0.04
24.712,0.00,0.00,0.03
24.714,-0.01,-0.01,0.05
24.716,0.00,0.02,0.03
24.717,0.01,0.00,0.03
24.719,-0.01,-0.02,0.03
24.721,0.02,-0.01,0.02
24.723,0.01,0.00,0.03
24.724,0.00,0.01,0.01
24.725,0.01,-0.00,0.01
24.726,0.01,-0.00,0.01
24.728,0.01,-0.00,-0.01
24.753,0.01,-0.01,-0.01
24.754,-0.01,0.01,-0.03
24.756,0.01,-0.00,-0.01
24.757,-0.01,-0.01,-0.03
24.771,0.00,0.01,-0.05
24.773,-0.01,0.02,-0.04
24.775,-0.01,-0.00,-0.05
24.778,0.00,-0.01,-0.06
24.781,-0.00,-0.01,-0.06
24.783,0.00,0.00,-0.07
24.785,-0.01,0.01,-0.06
24.787,-0.00,0.00,-0.07
24.789,0.02,0.02,-0.07
24.812,0.01,-0.01,-0.07
24.814,-0.01,0.01,-0.07
24.816,0.01,0.02,-0.06
24.817,0.01,0.01,-0.06
24.818,0.01,0.01,-0.07
24.820,0.00,0.01,-0.07
24.821,0.01,-0.01,-0.06
24.822,-0.00,0.00,-0.08
24.846,0.02,0.00,-0.06
24.848,-0.00,-0.01,-0.06
24.849,-0.00,-0.01,-0.06
24.850,-0.01,0.01,-0.06
24.851,0.01,-0.00,-0.05
24.852,0.00,0.01,-0.05
24.853,-0.03,0.02,-0.04
24.856,0.03,-0.00,-0.05
24.875,0.00,0.00,-0.03
24.879,-0.02,0.01,-0.04
24.879,-0.01,-0.01,-0.03
24.880,0.01,0.01,-0.04
24.881,0.01,-0.00,-0.04
24.882,0.00,0.01,-0.05
24.901,0.01,-0.01,-0.03
24.902,-0.00,0.01,-0.04
24.903,-0.01,-0.00,-0.02
24.904,-0.01,-0.01,-0.02
24.905,0.00,0.00,-0.02
24.910,-0.01,0.01,-0.01
24.926,-0.02,0.00,-0.02
24.927,0.00,0.02,-0.01
24.928,0.01,-0.00,-0.02
24.929,-0.00,0.01,-0.00
24.932,0.00,0.01,0.01
24.935,-0.01,0.01,0.00
24.940,-0.00,0.00,0.00
24.955,-0.01,0.00,-0.00
24.958,0.01,-0.02,0.00
24.959,0.01,0.01,0.02
24.962,0.02,-0.00,0.00
24.963,-0.02,0.01,0.01
24.980,0.01,0.01,0.01
24.993,0.01,0.01,0.00
24.996,-0.01,0.01,0.01
24.999,0.00,0.00,0.01
25.002,-0.01,0.00,0.01
25.005,-0.02,0.01,0.01
25.012,-0.01,-0.02,0.01
25.012,-0.01,-0.01,0.00
25.013,0.01,-0.00,0.01
25.014,0.02,-0.02,0.02
25.015,0.01,-0.00,0.00
25.015,-0.01,-0.01,0.01
25.029,-0.00,-0.00,0.00
25.029,-0.00,0.03,0.01
25.030,-0.01,-0.00,0.00
25.033,0.00,0.02,0.02
25.037,-0.01,0.01,0.02
25.043,0.00,0.03,0.03
25.048,0.01,-0.00,0.01
25.053,0.00,0.02,0.02
25.056,0.01,0.01,0.02
25.076,0.02,0.20,0.02
25.077,0.01,0.64,0.02
25.079,0.02,1.00,0.03
25.080,0.03,1.23,0.03
25.082,-0.04,1.25,0.03
25.083,-0.03,1.18,0.02
25.093,-0.03,1.06,0.03
25.095,-0.06,0.90,0.02
25.096,-0.04,0.73,-0.00
25.111,-0.01,0.46,-0.01
25.112,-0.01,0.11,-0.01
25.113,-0.00,-0.27,-0.01
25.114,0.06,-0.67,-0.02
25.129,0.08,-1.08,-0.03
25.131,0.05,-1.45,-0.03
25.131,0.06,-1.78,-0.01
25.132,0.04,-2.07,0.02
25.135,-0.03,-2.12,0.04
25.140,-0.03,-1.94,0.03
25.143,0.01,-1.33,0.05
25.148,-0.01,-0.71,0.05
25.153,-0.00,-0.09,0.04
25.157,0.02,0.57,0.06
25.161,0.02,1.14,0.04
25.180,0.01,1.64,0.04
25.183,0.07,1.83,0.01
25.184,-0.02,1.74,0.00
25.185,-0.01,1.43,0.00
25.187,-0.03,0.97,-0.01
25.188,-0.03,0.49,-0.02
25.196,0.01,0.01,-0.02
25.197,0.02,-0.47,-0.01
